price_record,date,avg_price,min_price,max_price,total_quantity,item_id
1428,2023-01-24,5.66,2.46,16.54,130,sw0001a
1429,2023-01-24,3.24,1.31,14.48,2330,sw0001b
1430,2023-01-24,1.93,0.49,14.48,11622,sw0001c
1431,2023-01-24,3.85,0.88,17.62,185,sw0001d
1432,2023-01-24,55.13,36.93,103.45,87,sw0002
1433,2023-01-24,59.19,32.69,159.14,62,sw0002a
1434,2023-01-24,60.34,35.19,159.14,46,sw0002b
1435,2023-01-24,22.14,11.67,93.09,116,sw0003
1436,2023-01-24,59.43,37.31,162.49,19,sw0004
1437,2023-01-24,44.72,23.8,93.09,36,sw0004a
1438,2023-01-24,14.55,5.17,72.4,132,sw0005
1439,2023-01-24,7.19,3.73,20.69,424,sw0005a
1440,2023-01-24,8.52,3.06,41.37,148,sw0005b
1441,2023-01-24,17.29,10.67,39.78,12,sw0006
1442,2023-01-24,10.93,3.2,26.43,40,sw0007
1443,2023-01-24,13.84,4.6,62.06,39,sw0008
1444,2023-01-24,17.06,8.21,72.41,58,sw0009
1445,2023-01-24,13.59,5.64,51.72,221,sw0010
1446,2023-01-24,13.08,2.66,41.38,131,sw0011
1447,2023-01-24,6.21,2.25,25.86,948,sw0011a
1448,2023-01-24,7.26,4.43,13.95,76,sw0012
1449,2023-01-24,8.93,6.62,13.21,17,sw0012a
1450,2023-01-24,11.17,4.3,31.03,41,sw0012b
1451,2023-01-24,14.27,8.95,41.38,58,sw0013
1452,2023-01-24,67.71,53.34,93.09,21,sw0014
1453,2023-01-24,14.8,8.37,20.11,17,sw0015
1454,2023-01-24,11.91,8.07,18.88,26,sw0016
1455,2023-01-24,9.5,4.1,31.03,188,sw0017
1456,2023-01-24,14.56,6.56,51.72,119,sw0018
1457,2023-01-24,10.87,3.69,55.69,109,sw0019
1458,2023-01-24,11.87,4.38,39.39,49,sw0019a
1459,2023-01-24,9.37,5.91,31.18,68,sw0020
1460,2023-01-24,10.03,4.9,41.38,110,sw0021
1461,2023-01-24,15.15,6.63,41.38,52,sw0022
1462,2023-01-24,16.12,9.85,41.38,30,sw0023
1463,2023-01-24,10.24,7.39,18.35,17,sw0023a
1464,2023-01-24,31.59,22.06,62.06,72,sw0024
1465,2023-01-24,10.91,4.09,51.72,79,sw0025
1466,2023-01-24,90.43,60.34,123.1,14,sw0026
1467,2023-01-24,16.08,7.27,48.45,80,sw0027
1468,2023-01-24,8.36,2.36,50.16,409,sw0028
1469,2023-01-24,16.65,4.43,31.03,23,sw0028a
1470,2023-01-24,9.06,4.1,36.39,338,sw0029
1471,2023-01-24,20.94,10.26,39.78,119,sw0029a
1472,2023-01-24,15.39,5.09,55.8,22,sw0030
1473,2023-01-24,14.69,5.74,51.72,49,sw0031
1474,2023-01-24,10.2,4.29,31.18,131,sw0031a
1475,2023-01-24,9.35,3.28,31.18,102,sw0031b
1476,2023-01-24,19.43,10.57,31.18,18,sw0032
1477,2023-01-24,11.4,5.32,39.78,103,sw0032a
1478,2023-01-24,9.25,4.92,18.94,59,sw0033
1479,2023-01-24,15.55,7.39,31.18,224,sw0033a
1480,2023-01-24,15.4,8.21,51.72,31,sw0034
1481,2023-01-24,9.63,4.4,31.83,122,sw0035
1482,2023-01-24,12.11,4.4,51.72,45,sw0035a
1483,2023-01-24,9.34,3.43,31.03,197,sw0035b
1484,2023-01-24,13.86,6.17,39.78,547,sw0036
1485,2023-01-24,18.92,8.21,39.78,45,sw0036a
1486,2023-01-24,12.03,4.51,39.78,184,sw0036b
1487,2023-01-24,9.87,6.43,25.32,35,sw0037
1488,2023-01-24,234.48,124.46,408.68,20,sw0038
1489,2023-01-24,9.63,6.53,16.15,35,sw0039
1490,2023-01-24,12.52,4.92,41.38,233,sw0040
1491,2023-01-24,8.52,3.9,31.03,962,sw0040b
1492,2023-01-24,24.34,12.33,72.22,129,sw0041
1493,2023-01-24,10.97,4.4,31.03,42,sw0042
1494,2023-01-24,34.68,16.33,72.22,10,sw0043
1495,2023-01-24,15.49,10.57,27.9,37,sw0044
1496,2023-01-24,98.74,52.23,200,32,sw0045
1497,2023-01-24,9.61,4.4,31.03,117,sw0046
1498,2023-01-24,11.1,5.51,31.03,48,sw0047
1499,2023-01-24,15.05,6.34,31.03,35,sw0048
1500,2023-01-24,13.07,5.33,72.4,75,sw0049
1501,2023-01-24,13.76,5.74,41.38,118,sw0050
1502,2023-01-24,23.97,12.37,62.06,57,sw0051
1503,2023-01-24,7.48,3.79,22.98,359,sw0052
1504,2023-01-24,523,348.78,750,23,sw0053
1505,2023-01-24,45.69,24.54,103.45,23,sw0054
1506,2023-01-24,20.26,10.51,41.38,14,sw0055
1507,2023-01-24,17.43,11.1,31.03,119,sw0055a
1508,2023-01-24,82.32,57.44,158.54,46,sw0056
1509,2023-01-24,193.25,122.44,338.42,10,sw0057
1510,2023-01-24,34.48,21.33,93.09,89,sw0058
1511,2023-01-24,97.56,74.87,123.1,24,sw0059
1512,2023-01-24,69.9,26.43,120,8,sw0060
1513,2023-01-24,35.11,18.16,93.09,31,sw0061
1514,2023-01-24,18.82,9.85,51.72,31,sw0062
1515,2023-01-24,22.02,11.36,55.8,33,sw0063
1516,2023-01-24,13.89,8.88,22.76,16,sw0064
1517,2023-01-24,13.08,6.57,24.62,17,sw0065
1518,2023-01-24,18.03,14.97,20.43,13,sw0066
1519,2023-01-24,11.7,4.1,41.38,139,sw0067
1520,2023-01-24,11.86,5.13,51.72,569,sw0068
1521,2023-01-24,41.14,16.37,146.08,13,sw0069
1522,2023-01-24,38.77,23.88,69.51,63,sw0070
1523,2023-01-24,38.02,20.52,134.48,42,sw0071
1524,2023-01-24,27.29,16.13,62.06,23,sw0072
1525,2023-01-24,85.06,55.14,114.87,5,sw0073
1526,2023-01-24,103.14,65.64,183.51,8,sw0073a
1527,2023-01-24,8.56,4.92,13.21,29,sw0074
1528,2023-01-24,20.29,8.68,72.41,135,sw0075
1529,2023-01-24,30.69,19.28,51.72,37,sw0076
1530,2023-01-24,25.28,15.59,51.72,36,sw0077
1531,2023-01-24,47.32,25.9,93.09,10,sw0078
1532,2023-01-24,17.62,10.92,30.31,79,sw0079
1533,2023-01-24,16.45,3.69,39.78,109,sw0080
1534,2023-01-24,11.41,5.55,41.38,99,sw0081
1535,2023-01-24,14.89,8.41,41.38,66,sw0082
1536,2023-01-24,19.24,8.37,47.74,31,sw0083
1537,2023-01-24,13.81,8.21,41.38,38,sw0084
1538,2023-01-24,38.42,17.91,80.42,189,sw0085
1539,2023-01-24,25.05,8.2,51.72,99,sw0085a
1540,2023-01-24,29.74,13.21,72.22,55,sw0086
1541,2023-01-24,18.32,7.8,55.7,78,sw0087
1542,2023-01-24,10.27,5.74,41.37,83,sw0088
1543,2023-01-24,19.83,10.55,51.72,40,sw0088a
1544,2023-01-24,9.74,5.01,32.81,156,sw0089
1545,2023-01-24,9.58,4.17,41.02,83,sw0090
1546,2023-01-24,9.67,7.8,12.1,17,sw0090a
1547,2023-01-24,19.34,9.81,51.72,302,sw0091
1548,2023-01-24,6.92,3.24,35.16,933,sw0092
1549,2023-01-24,7.19,3.69,16.41,1829,sw0093
1550,2023-01-24,6.09,2.3,20.69,441,sw0094
1551,2023-01-24,5.24,2.38,14.77,278,sw0095
1552,2023-01-24,5.52,1.57,15.92,65,sw0095a
1553,2023-01-24,4.51,1.92,16.54,514,sw0096
1554,2023-01-24,129.55,61.27,380.78,68,sw0097
1555,2023-01-24,10.21,3.98,41.03,83,sw0098
1556,2023-01-24,54.06,14.77,121.46,12,sw0099
1557,2023-01-24,24.4,7.77,64.01,32,sw0100
1558,2023-01-24,8.62,3.2,24.62,259,sw0101
1559,2023-01-24,41.17,28.36,81.24,43,sw0102
1560,2023-01-24,708.87,264.01,1378.49,14,sw0103
1561,2023-01-24,236.11,170.12,336.96,16,sw0104
1562,2023-01-24,618.12,352.28,1230.98,13,sw0105
1563,2023-01-24,164.55,90.23,410.32,5,sw0106
1564,2023-01-24,91.03,91.03,91.03,1,sw0106a
1565,2023-01-24,3011.4,2268.65,6165.98,15,sw0107
1566,2023-01-24,8.03,3.51,15.15,210,sw0108
1567,2023-01-24,82.74,48.21,203.52,13,sw0109
1568,2023-01-24,48.34,21.45,96.84,23,sw0109a
1569,2023-01-24,91.95,73.73,238.71,31,sw0110
1570,2023-01-24,28.43,20.51,51.38,11,sw0111
1571,2023-01-24,0,0,0,0,sw0112
1572,2023-01-24,16.57,7.38,41.02,193,sw0113
1573,2023-01-24,368.16,245.07,490.13,3,sw0113a
1574,2023-01-24,15.73,9.81,51.72,59,sw0114
1575,2023-01-24,6.09,2.14,20.69,1318,sw0115
1576,2023-01-24,147.93,94.29,238.71,3,sw0116
1577,2023-01-24,184.67,99.93,369.29,10,sw0117
1578,2023-01-24,11.76,6.61,31.18,112,sw0118
1579,2023-01-24,11.29,4.44,36.11,131,sw0119
1580,2023-01-24,18.26,4.4,57.26,94,sw0120
1581,2023-01-24,236.62,180.54,389.81,5,sw0121
1582,2023-01-24,29.22,19.37,62.06,25,sw0122
1583,2023-01-24,26.39,17.11,51.72,16,sw0123
1584,2023-01-24,93.18,79.28,104.84,19,sw0124
1585,2023-01-24,79.58,36.82,162.96,5,sw0125
1586,2023-01-24,13.32,7.15,51.72,613,sw0126
1587,2023-01-24,40.19,22.98,79.57,46,sw0127
1588,2023-01-24,56.9,38.75,111.4,22,sw0128
1589,2023-01-24,17.28,7.79,51.72,511,sw0128a
1590,2023-01-24,82.91,54.53,159.14,23,sw0129
1591,2023-01-24,28.75,14.95,64.01,23,sw0130
1592,2023-01-24,118.14,81.98,238.71,37,sw0131
1593,2023-01-24,21.37,6.76,44.04,89,sw0132
1594,2023-01-24,156.21,82.06,238.71,6,sw0133
1595,2023-01-24,79.08,49.21,144.81,6,sw0134
1596,2023-01-24,30.48,16.55,61.54,17,sw0134a
1597,2023-01-24,26.7,20.89,41.37,30,sw0135
1598,2023-01-24,11.6,4.23,31.18,77,sw0136
1599,2023-01-24,183.38,90.27,389.81,34,sw0137
1600,2023-01-24,25.85,13.77,40.05,20,sw0138
1601,2023-01-24,17.4,10.63,26.43,20,sw0139
1602,2023-01-24,85.95,24.61,176.13,16,sw0140
1603,2023-01-24,24.93,14.76,57.43,94,sw0141
1604,2023-01-24,11.87,6.2,41.02,154,sw0142
1605,2023-01-24,1.88,0.18,9.3,104,sw0143
1606,2023-01-24,23.78,17.51,39.63,10,sw0144
1607,2023-01-24,5.68,1.81,16.4,311,sw0145
1608,2023-01-24,7.87,2.64,19.27,71,sw0146
1609,2023-01-24,10.63,4.42,25.83,70,sw0147
1610,2023-01-24,82.49,56.73,109.86,41,sw0148
1611,2023-01-24,15.34,11.07,22.76,63,sw0149
1612,2023-01-24,16.71,8.21,34.93,127,sw0150
1613,2023-01-24,7.88,3.69,31.03,173,sw0151
1614,2023-01-24,15.25,4.6,80.42,761,sw0152
1615,2023-01-24,17.29,7.03,47.74,63,sw0153
1616,2023-01-24,15.27,7.95,51.72,65,sw0154
1617,2023-01-24,19.73,9.85,51.72,78,sw0155
1618,2023-01-24,2.07,0.55,8.81,244,sw0156
1619,2023-01-24,1.48,0.44,9.3,585,sw0156a
1620,2023-01-24,16.56,9.02,31.03,132,sw0157
1621,2023-01-24,1960.75,825.6,3774.99,11,sw0158
1622,2023-01-24,7.55,3.28,39.78,243,sw0159
1623,2023-01-24,6.67,2.67,39.78,479,sw0160
1624,2023-01-24,21.89,10.66,71.61,63,sw0161
1625,2023-01-24,7.94,2.58,51.72,1247,sw0161a
1626,2023-01-24,13.47,7.38,39.39,93,sw0162
1627,2023-01-24,34.95,22.02,61.17,51,sw0163
1628,2023-01-24,90.96,39.64,244.68,6,sw0164
1629,2023-01-24,36.16,19.7,109.95,53,sw0165
1630,2023-01-24,21.44,8.95,51.72,95,sw0166
1631,2023-01-24,10.69,5.51,41.02,271,sw0166a
1632,2023-01-24,13.19,6.52,39.78,110,sw0166b
1633,2023-01-24,7.67,3,31.03,128,sw0167
1634,2023-01-24,39.27,23.17,71.61,32,sw0168
1635,2023-01-24,24.74,10.45,47.74,36,sw0169
1636,2023-01-24,27.35,13.43,55.7,37,sw0170
1637,2023-01-24,9.34,4.4,20.69,81,sw0171
1638,2023-01-24,14.42,10.3,17.01,70,sw0172
1639,2023-01-24,22.85,14.75,30.67,29,sw0172a
1640,2023-01-24,30.34,15.32,71.61,28,sw0173
1641,2023-01-24,25.6,10.63,52.81,110,sw0174
1642,2023-01-24,15.75,6.29,51.72,504,sw0175
1643,2023-01-24,472.72,287.23,820.65,5,sw0175a
1644,2023-01-24,21.13,12.2,51.72,103,sw0175b
1645,2023-01-24,12.26,6.18,41.37,153,sw0176
1646,2023-01-24,19.22,11.9,27.89,92,sw0177
1647,2023-01-24,19.81,11.28,72.4,132,sw0178
1648,2023-01-24,10.44,4.97,51.72,248,sw0179
1649,2023-01-24,12.6,5.82,41.38,85,sw0179a
1650,2023-01-24,27.66,13.21,51.72,134,sw0180
1651,2023-01-24,95.94,64.82,134.63,48,sw0181
1652,2023-01-24,12.71,6.56,31.03,168,sw0182
1653,2023-01-24,8.56,3.27,26.43,981,sw0183
1654,2023-01-24,5.43,3.06,14.77,211,sw0184
1655,2023-01-24,7.73,3.52,26.43,310,sw0187
1656,2023-01-24,8.85,4.25,26.43,427,sw0188
1657,2023-01-24,11.78,7.07,25.51,101,sw0188a
1658,2023-01-24,19.77,8.81,41.37,36,sw0189
1659,2023-01-24,43.85,17.4,121.46,60,sw0190
1660,2023-01-24,21.51,8.28,62.06,84,sw0191
1661,2023-01-24,19.99,9.57,205.16,268,sw0192
1662,2023-01-24,31.23,20.48,72.41,49,sw0193
1663,2023-01-24,106.61,82.76,164.12,33,sw0194
1664,2023-01-24,44.98,21.83,123.1,34,sw0195
1665,2023-01-24,55.74,28.72,113.25,124,sw0196
1666,2023-01-24,13.52,5.2,31.03,168,sw0197
1667,2023-01-24,25.6,13.93,80.42,315,sw0198
1668,2023-01-24,38.63,18.05,93.09,24,sw0199
1669,2023-01-24,14.59,7.39,31.03,70,sw0200
1670,2023-01-24,16.76,8.21,31.18,27,sw0200a
1671,2023-01-24,13.19,6.61,82.06,481,sw0201
1672,2023-01-24,132.86,88.97,327.44,43,sw0202
1673,2023-01-24,54.61,24.62,121.46,11,sw0203
1674,2023-01-24,9.71,5.18,31.03,151,sw0204
1675,2023-01-24,12.77,5.79,41.38,52,sw0205
1676,2023-01-24,9.8,5.35,31.03,159,sw0205a
1677,2023-01-24,22.95,13.03,62.06,74,sw0206
1678,2023-01-24,10.84,6.58,26.43,70,sw0207
1679,2023-01-24,10.56,5.6,31.03,216,sw0208
1680,2023-01-24,15.7,7.39,23.87,30,sw0208a
1681,2023-01-24,27.21,16.64,72.22,95,sw0209
1682,2023-01-24,17.73,6.13,38.05,152,sw0210
1683,2023-01-24,6.17,1.76,22.98,36,sw0211
1684,2023-01-24,6.21,2.16,22.98,23,sw0211a
1685,2023-01-24,20.55,11.49,42.36,269,sw0212
1686,2023-01-24,12.41,4.53,31.03,225,sw0213
1687,2023-01-24,33.34,22.9,58.42,79,sw0214
1688,2023-01-24,8.77,4.07,31.03,43,sw0215
1689,2023-01-24,0,0,0,0,sw0216
1690,2023-01-24,10.96,5.54,20.92,27,sw0216a
1691,2023-01-24,17.36,9.02,31.18,26,sw0216s
1692,2023-01-24,5.81,1.19,51.97,598,sw0217
1693,2023-01-24,12.48,4.43,51.72,44,sw0217a
1694,2023-01-24,442.45,269.57,616.59,12,sw0218
1695,2023-01-24,16.9,6.02,41.38,162,sw0219
1696,2023-01-24,11.36,4.34,41.02,220,sw0220
1697,2023-01-24,15.14,7.34,82.06,266,sw0221
1698,2023-01-24,2.95,1.09,16.54,758,sw0222
1699,2023-01-24,29.35,9.36,205.16,210,sw0223
1700,2023-01-24,38.16,20.33,82.05,56,sw0224
1701,2023-01-24,13.04,4.92,39.39,29,sw0225
1702,2023-01-24,13.16,7.38,31.03,151,sw0226
1703,2023-01-24,7.73,3.96,24.6,98,sw0227
1704,2023-01-24,5,2,22.9,265,sw0228
1705,2023-01-24,3.45,1.19,20.69,843,sw0229
1706,2023-01-24,11.14,5.98,82.05,322,sw0230
1707,2023-01-24,54.02,37.9,109.19,41,sw0231
1708,2023-01-24,53.22,20.52,203.52,12,sw0232
1709,2023-01-24,17.65,6.35,55.8,54,sw0233
1710,2023-01-24,14.91,5.55,64.01,158,sw0234
1711,2023-01-24,12.37,5.62,29.03,410,sw0235
1712,2023-01-24,12.74,6.56,25.85,496,sw0236
1713,2023-01-24,17.07,9.65,32.83,76,sw0237
1714,2023-01-24,12.41,5.55,23.85,371,sw0238
1715,2023-01-24,8.98,4.44,32.81,133,sw0239
1716,2023-01-24,10.48,4.44,32.81,82,sw0240
1717,2023-01-24,8.37,3.28,24.6,538,sw0241
1718,2023-01-24,7.81,3.28,24.47,372,sw0242
1719,2023-01-24,27.81,16.37,62.06,138,sw0243
1720,2023-01-24,12.61,3.52,41.02,119,sw0244
1721,2023-01-24,12.22,7.45,31.03,311,sw0244a
1722,2023-01-24,13.06,6.57,24.58,87,sw0245
1723,2023-01-24,47.99,34.1,93.09,20,sw0246
1724,2023-01-24,13.45,7.4,31.03,697,sw0247
1725,2023-01-24,15.35,9.16,31.18,168,sw0248
1726,2023-01-24,23.6,11.9,39.64,211,sw0249
1727,2023-01-24,16.82,10.27,32.01,114,sw0250
1728,2023-01-24,27.32,10.66,54.75,163,sw0250a
1729,2023-01-24,50.3,29.09,93.09,37,sw0251
1730,2023-01-24,5.08,2.54,23.08,484,sw0252
1731,2023-01-24,8.83,4.54,15,102,sw0253
1732,2023-01-24,9.96,5.17,22.98,29,sw0253a
1733,2023-01-24,32.27,21.84,80.42,215,sw0254
1734,2023-01-24,19.66,12.31,51.72,28,sw0255
1735,2023-01-24,91.82,62.9,134.48,32,sw0256
1736,2023-01-24,11.8,6.27,26.34,423,sw0257
1737,2023-01-24,8.04,2.97,23.7,1167,sw0257a
1738,2023-01-24,4.96,1.98,21.68,183,sw0258
1739,2023-01-24,4.98,1.95,20.69,335,sw0259
1740,2023-01-24,5.6,1.38,35.23,457,sw0260
1741,2023-01-24,5.51,2.51,25.35,402,sw0261
1742,2023-01-24,6.13,2.67,27.53,422,sw0262
1743,2023-01-24,8.2,2.46,62.54,178,sw0263
1744,2023-01-24,8.31,3.39,20.69,429,sw0264
1745,2023-01-24,9.38,4.4,26.43,373,sw0265
1746,2023-01-24,13.09,7.05,31.18,118,sw0266
1747,2023-01-24,13.65,6.37,55.8,116,sw0267
1748,2023-01-24,5.98,2.55,20.69,418,sw0268
1749,2023-01-24,7.92,3.32,31.03,139,sw0268a
1750,2023-01-24,12.26,6.66,62.06,829,sw0269
1751,2023-01-24,1.7,0.37,14.48,443,sw0270
1752,2023-01-24,14.61,7.33,39.39,116,sw0271
1753,2023-01-24,20.33,11.34,31.03,23,sw0272
1754,2023-01-24,7.98,2.26,41.37,128,sw0273
1755,2023-01-24,6.5,3.06,25.85,204,sw0274
1756,2023-01-24,299.8,205.16,761.56,20,sw0275
1757,2023-01-24,21.96,11.78,72.4,110,sw0277
1758,2023-01-24,8.54,4.76,41.37,75,sw0278
1759,2023-01-24,30.77,18.88,93.09,117,sw0279
1760,2023-01-24,25.61,13.61,93.09,91,sw0280
1761,2023-01-24,14.85,5.09,41.02,83,sw0281
1762,2023-01-24,15.76,9.75,31.03,94,sw0282
1763,2023-01-24,18.43,10.91,51.72,92,sw0283
1764,2023-01-24,38.96,26.25,69.76,62,sw0284
1765,2023-01-24,50,34.45,82.18,171,sw0285
1766,2023-01-24,22.24,15.86,39.39,40,sw0286
1767,2023-01-24,8.01,3.89,20.69,504,sw0287
1768,2023-01-24,13.38,8.11,32.81,297,sw0288
1769,2023-01-24,9.97,3.68,31.03,65,sw0289
1770,2023-01-24,18.14,8.95,41.37,28,sw0290
1771,2023-01-24,7.44,2.45,31.03,79,sw0291
1772,2023-01-24,20.73,13.2,62.06,70,sw0292
1773,2023-01-24,23.22,12.3,64.01,118,sw0293
1774,2023-01-24,22.49,11.01,62.06,34,sw0294
1775,2023-01-24,10.96,3.07,31.18,129,sw0295
1776,2023-01-24,9.76,3.78,32.81,822,sw0296
1777,2023-01-24,16.51,8.51,49.22,149,sw0297
1778,2023-01-24,15.86,7.8,51.72,144,sw0298
1779,2023-01-24,11.07,5.78,49.22,261,sw0299
1780,2023-01-24,4.31,1.07,20.69,335,sw0300
1781,2023-01-24,13.43,3.97,41.37,130,sw0301
1782,2023-01-24,7.78,2.63,29.95,329,sw0302
1783,2023-01-24,10.92,4.07,48.45,209,sw0303
1784,2023-01-24,8.89,4.51,24.05,100,sw0304
1785,2023-01-24,7.22,1.85,41.02,243,sw0305
1786,2023-01-24,20.41,12.33,55.8,114,sw0306
1787,2023-01-24,43.29,31.16,82.05,72,sw0307
1788,2023-01-24,21.4,9.62,113.63,248,sw0308
1789,2023-01-24,58.91,43.68,113.97,113,sw0309
1790,2023-01-24,35.09,15.88,123.08,116,sw0310
1791,2023-01-24,3.08,0.54,14.48,141,sw0311
1792,2023-01-24,110.19,61.66,244.55,50,sw0312
1793,2023-01-24,24.19,12.56,53.34,115,sw0313
1794,2023-01-24,129.99,86.7,408.68,33,sw0314
1795,2023-01-24,286.21,216.39,327.44,9,sw0315
1796,2023-01-24,38.41,20.11,121.46,70,sw0316
1797,2023-01-24,11.72,4.74,61.65,115,sw0317
1798,2023-01-24,17.85,6.71,66.06,73,sw0318
1799,2023-01-24,15.64,7.39,41.38,139,sw0319
1800,2023-01-24,7.94,2.37,31.03,1001,sw0320
1801,2023-01-24,15.37,6.74,41.38,185,sw0321
1802,2023-01-24,26.23,11.34,62.06,32,sw0322
1803,2023-01-24,21.16,11.34,51.72,106,sw0323
1804,2023-01-24,13.76,7.88,31.03,78,sw0324
1805,2023-01-24,31.19,20.49,72.22,108,sw0325
1806,2023-01-24,10.7,4.92,31.03,245,sw0326
1807,2023-01-24,12.53,6.83,24.6,104,sw0327
1808,2023-01-24,8.84,3.69,24.6,921,sw0328
1809,2023-01-24,17.17,12.24,41.02,54,sw0329
1810,2023-01-24,134.19,95.13,320.81,46,sw0330
1811,2023-01-24,83.54,49.35,244.55,46,sw0331
1812,2023-01-24,71.7,35.67,162.49,39,sw0332
1813,2023-01-24,18.56,11.74,39.39,131,sw0333
1814,2023-01-24,11.22,5.74,31.03,150,sw0334
1815,2023-01-24,15.24,5.75,55.8,213,sw0335
1816,2023-01-24,11.24,5.72,41.37,93,sw0336
1817,2023-01-24,19.61,8.21,55.8,156,sw0337
1818,2023-01-24,11.61,6.13,32.81,306,sw0338
1819,2023-01-24,14.62,7.72,31.18,92,sw0339
1820,2023-01-24,5.27,2.5,20.69,858,sw0340
1821,2023-01-24,41.34,22.07,103.45,66,sw0341
1822,2023-01-24,16.92,8.05,41.37,99,sw0342
1823,2023-01-24,14.33,8.14,41.37,173,sw0343
1824,2023-01-24,16.21,6.74,72.79,331,sw0344
1825,2023-01-24,20.37,11.88,47.6,85,sw0345
1826,2023-01-24,17.6,10.33,41.37,98,sw0346
1827,2023-01-24,7.87,2.64,20.69,39,sw0347
1828,2023-01-24,18.72,7.84,39.39,22,sw0348
1829,2023-01-24,6.58,3.52,20.69,267,sw0349
1830,2023-01-24,25.38,10.59,103.44,101,sw0350
1831,2023-01-24,13.3,4.89,51.72,210,sw0351
1832,2023-01-24,48.27,31.72,113.78,50,sw0352
1833,2023-01-24,5.07,1.89,20.69,133,sw0354
1834,2023-01-24,17.8,8.74,62.06,56,sw0355
1835,2023-01-24,10.27,4.53,22.01,99,sw0356
1836,2023-01-24,6.46,1.83,30.83,1397,sw0357
1837,2023-01-24,13.96,8.12,41.38,272,sw0358
1838,2023-01-24,5.77,1.98,26.43,461,sw0359
1839,2023-01-24,4.11,1.17,24.6,265,sw0360
1840,2023-01-24,36.42,17.64,52.85,26,sw0361
1841,2023-01-24,11.69,4.55,24.66,68,sw0362
1842,2023-01-24,22.96,12.23,28.42,99,sw0363
1843,2023-01-24,19.95,12.3,52.85,56,sw0364
1844,2023-01-24,7.85,2.45,32.81,353,sw0365
1845,2023-01-24,9.81,4.28,31.03,212,sw0366
1846,2023-01-24,7.86,3.99,26.43,356,sw0367
1847,2023-01-24,7.37,2.58,26.43,276,sw0368
1848,2023-01-24,7.89,4.4,31.03,238,sw0369
1849,2023-01-24,10.69,4.74,64.01,1057,sw0370
1850,2023-01-24,45.53,26.06,84.3,44,sw0371
1851,2023-01-24,13.39,7.8,41.38,179,sw0372
1852,2023-01-24,19.31,4.4,62.06,129,sw0373
1853,2023-01-24,15.38,7.44,51.72,65,sw0374
1854,2023-01-24,16.75,5.67,64.01,118,sw0375
1855,2023-01-24,13.75,6.85,31.03,72,sw0376
1856,2023-01-24,37.49,17.75,82.05,84,sw0377
1857,2023-01-24,18.73,7.32,58.05,157,sw0378
1858,2023-01-24,8.88,4.4,23.51,856,sw0379
1859,2023-01-24,15.2,6.3,41.38,1228,sw0380
1860,2023-01-24,18.37,6.62,96.89,635,sw0381
1861,2023-01-24,11.69,4.4,51.72,267,sw0382
1862,2023-01-24,18.88,6.81,51.72,77,sw0383
1863,2023-01-24,64.53,29.36,162.49,34,sw0384
1864,2023-01-24,113.87,73.86,206.88,15,sw0385
1865,2023-01-24,27.68,20.11,36.37,8,sw0386
1866,2023-01-24,186.67,139.43,346.01,41,sw0387
1867,2023-01-24,51.44,36.93,100.72,20,sw0388
1868,2023-01-24,27.8,15.86,73.86,65,sw0389
1869,2023-01-24,21.28,14.31,41.38,32,sw0390
1870,2023-01-24,21.96,13,41.38,60,sw0391
1871,2023-01-24,39.08,19.82,113.63,111,sw0392
1872,2023-01-24,19.81,8.73,113.63,130,sw0393
1873,2023-01-24,24.3,14.15,72.22,62,sw0394
1874,2023-01-24,12.26,4.37,44.04,88,sw0395
1875,2023-01-24,31.52,16.41,103.45,179,sw0396
1876,2023-01-24,8.35,3.49,31.03,259,sw0397
1877,2023-01-24,15.4,6.73,41.02,81,sw0398
1878,2023-01-24,7.44,2.17,24.62,103,sw0399
1879,2023-01-24,7.29,2.84,29.98,531,sw0400
1880,2023-01-24,8.26,5.27,20.69,122,sw0401
1881,2023-01-24,69.2,39.7,165.5,98,sw0402
1882,2023-01-24,9.34,4.74,31.03,77,sw0403
1883,2023-01-24,38.55,22.02,84.94,71,sw0404
1884,2023-01-24,24.8,11.34,78.47,284,sw0405
1885,2023-01-24,60.87,43.64,139.56,99,sw0406
1886,2023-01-24,98.3,69.76,173.09,72,sw0407
1887,2023-01-24,52.63,39.39,91.61,67,sw0408
1888,2023-01-24,13.17,7.37,27.13,54,sw0409
1889,2023-01-24,21.23,11.59,57.26,53,sw0410
1890,2023-01-24,24.57,12.94,51.72,127,sw0411
1891,2023-01-24,9.86,2.86,31.18,31,sw0412
1892,2023-01-24,176.84,112,333.18,62,sw0413
1893,2023-01-24,10.49,4.92,22.98,221,sw0414
1894,2023-01-24,8.21,1.46,20.69,73,sw0415
1895,2023-01-24,208.42,141.79,408.68,54,sw0416
1896,2023-01-24,27.81,15.64,72.41,104,sw0417
1897,2023-01-24,68.94,55.61,127.09,42,sw0418
1898,2023-01-24,55.85,37.3,93.09,30,sw0419
1899,2023-01-24,41.89,31.27,93.09,80,sw0420
1900,2023-01-24,138.29,84,326.62,33,sw0421
1901,2023-01-24,50.65,29.13,93.09,49,sw0422
1902,2023-01-24,11.52,6.5,41.37,426,sw0423
1903,2023-01-24,7.06,2.9,31.03,416,sw0424
1904,2023-01-24,4.74,1.82,31.03,359,sw0425
1905,2023-01-24,7.17,2.5,55.8,201,sw0426
1906,2023-01-24,7.98,4.36,31.03,188,sw0427
1907,2023-01-24,7.22,3.2,22.98,156,sw0428
